variable,value,pop,logged_iso2,mean_w,se_w,count,question_n,question_text
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,AE,.11907846,.050851095,8,63,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,AL,.29560435,.066674523,37,108,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,AL,.29297715,.066501237,32,108,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,AL,.30564168,.067312278,27,108,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,AL,.10577684,.044938069,12,108,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,AO,.19418254,.089828059,4,26,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,AO,.1734771,.085987858,6,26,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,AO,.54359275,.11311018,14,26,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,AO,.088747583,.064578243,2,26,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,AR,.28001183,.07051383,22,75,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,AR,.29905006,.071901657,25,75,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,AR,.27782065,.070344187,17,75,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,AR,.14311752,.054995921,11,75,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,AT,.15751076,.038536698,33,195,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,AT,.53154051,.052788757,111,195,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,AT,.20754923,.04290263,36,195,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,AT,.10339947,.032210384,15,195,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,AU,.18697684,.034697287,47,211,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,AU,.44669986,.044242378,99,211,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,AU,.34240079,.042227775,59,211,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,AU,.023922481,.01359864,6,211,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,AZ,.40122154,.083758391,23,78,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,AZ,.17121585,.064371824,17,78,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,AZ,.40199435,.083784893,33,78,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,AZ,.025568299,.02697303,5,78,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,BA,.19859213,.050847895,19,100,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,BA,.31423095,.059166867,32,100,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,BA,.41213939,.0627371,45,100,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,BA,.075037539,.033578902,4,100,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,BD,.26163071,.19650815,3,11,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,BD,.14026009,.15525657,2,11,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,BD,.49721825,.22354382,4,11,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,BD,.10089096,.13465786,2,11,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,BE,.19692348,.037791856,38,164,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,BE,.56303692,.047136985,86,164,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,BE,.17244953,.035900399,29,164,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,BE,.06759011,.023857011,11,164,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,BF,.27689618,.055711847,24,86,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,BF,.19810648,.049624532,16,86,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,BF,.46438569,.062094659,41,86,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,BF,.060611699,.029709104,5,86,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,BG,.21001621,.044540796,31,121,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,BG,.40780413,.053737938,53,121,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,BG,.34728667,.052062832,30,121,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,BG,.034893055,.020066874,7,121,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,BJ,.23165846,.069949768,19,77,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,BJ,.26366833,.073055141,19,77,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,BJ,.4411653,.082324177,32,77,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,BJ,.063507915,.040434401,7,77,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,BO,.25268054,.046028927,31,110,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,BO,.27970549,.047544181,28,110,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,BO,.43185928,.052467566,47,110,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,BO,.035754666,.019667627,4,110,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,Don't know,smb business leaders,BR,.24526761,.051755659,39,159,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,BR,.34941766,.057354145,48,159,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,BR,.37272486,.058165368,63,159,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to reduce the number of employees,smb business leaders,BR,.032589834,.021359332,9,159,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
